geoid,region,age,week,year,season_start,flu,pneumonia,all_deaths
State,NA,All,23,2010,2009,NA,NA,268
State,NA,All,23,2010,2009,NA,NA,86
State,NA,All,23,2010,2009,NA,NA,1071
State,NA,All,23,2010,2009,NA,NA,865
State,NA,All,23,2010,2009,NA,NA,412
State,NA,All,23,2010,2009,NA,NA,877
State,NA,All,23,2010,2009,NA,NA,94
State,NA,All,24,2010,2009,NA,NA,929
State,NA,All,24,2010,2009,NA,NA,63
State,NA,All,24,2010,2009,NA,NA,855
State,NA,All,24,2010,2009,NA,NA,554
State,NA,All,24,2010,2009,NA,NA,4306
State,NA,All,24,2010,2009,NA,NA,577
State,NA,All,24,2010,2009,NA,NA,545
State,NA,All,24,2010,2009,NA,NA,146
State,NA,All,24,2010,2009,NA,NA,90
State,NA,All,24,2010,2009,NA,NA,3284
State,NA,All,24,2010,2009,NA,NA,1294
State,NA,All,24,2010,2009,NA,NA,169
State,NA,All,24,2010,2009,NA,NA,178
State,NA,All,24,2010,2009,NA,NA,1786
State,NA,All,24,2010,2009,NA,NA,1073
State,NA,All,24,2010,2009,NA,NA,463
State,NA,All,24,2010,2009,NA,NA,476
State,NA,All,24,2010,2009,NA,NA,828
State,NA,All,24,2010,2009,NA,NA,806
State,NA,All,24,2010,2009,NA,NA,237
State,NA,All,24,2010,2009,NA,NA,764
State,NA,All,24,2010,2009,NA,NA,930
State,NA,All,24,2010,2009,NA,NA,1546
State,NA,All,24,2010,2009,NA,NA,666
State,NA,All,24,2010,2009,NA,NA,532
State,NA,All,24,2010,2009,NA,NA,1000
State,NA,All,24,2010,2009,NA,NA,139
State,NA,All,24,2010,2009,NA,NA,273
State,NA,All,24,2010,2009,NA,NA,385
State,NA,All,24,2010,2009,NA,NA,184
State,NA,All,24,2010,2009,NA,NA,1235
State,NA,All,24,2010,2009,NA,NA,304
State,NA,All,24,2010,2009,NA,NA,1708
State,NA,All,24,2010,2009,NA,NA,903
State,NA,All,24,2010,2009,NA,NA,1429
State,NA,All,24,2010,2009,NA,NA,112
State,NA,All,24,2010,2009,NA,NA,1990
State,NA,All,24,2010,2009,NA,NA,663
State,NA,All,24,2010,2009,NA,NA,577
State,NA,All,24,2010,2009,NA,NA,2252
State,NA,All,24,2010,2009,NA,NA,174
State,NA,All,24,2010,2009,NA,NA,758
State,NA,All,24,2010,2009,NA,NA,122
State,NA,All,24,2010,2009,NA,NA,1113
State,NA,All,24,2010,2009,NA,NA,3030
State,NA,All,24,2010,2009,NA,NA,278
State,NA,All,24,2010,2009,NA,NA,92
State,NA,All,24,2010,2009,NA,NA,1175
State,NA,All,24,2010,2009,NA,NA,867
State,NA,All,24,2010,2009,NA,NA,414
State,NA,All,24,2010,2009,NA,NA,821
State,NA,All,24,2010,2009,NA,NA,102
State,NA,All,25,2010,2009,NA,NA,870
State,NA,All,25,2010,2009,NA,NA,83
State,NA,All,25,2010,2009,NA,NA,822
State,NA,All,25,2010,2009,NA,NA,510
State,NA,All,25,2010,2009,NA,NA,4254
State,NA,All,25,2010,2009,NA,NA,545
State,NA,All,25,2010,2009,NA,NA,551
State,NA,All,25,2010,2009,NA,NA,161
State,NA,All,25,2010,2009,NA,NA,80
State,NA,All,25,2010,2009,NA,NA,3214
State,NA,All,25,2010,2009,NA,NA,1308
State,NA,All,25,2010,2009,NA,NA,181
State,NA,All,25,2010,2009,NA,NA,203
State,NA,All,25,2010,2009,NA,NA,1838
State,NA,All,25,2010,2009,NA,NA,1018
State,NA,All,25,2010,2009,NA,NA,506
State,NA,All,25,2010,2009,NA,NA,446
State,NA,All,25,2010,2009,NA,NA,778
State,NA,All,25,2010,2009,NA,NA,677
State,NA,All,25,2010,2009,NA,NA,230
State,NA,All,25,2010,2009,NA,NA,794
State,NA,All,25,2010,2009,NA,NA,908
State,NA,All,25,2010,2009,NA,NA,1659
State,NA,All,25,2010,2009,NA,NA,699
State,NA,All,25,2010,2009,NA,NA,489
State,NA,All,25,2010,2009,NA,NA,938
State,NA,All,25,2010,2009,NA,NA,160
State,NA,All,25,2010,2009,NA,NA,273
State,NA,All,25,2010,2009,NA,NA,381
State,NA,All,25,2010,2009,NA,NA,219
State,NA,All,25,2010,2009,NA,NA,1260
State,NA,All,25,2010,2009,NA,NA,283
State,NA,All,25,2010,2009,NA,NA,1798
State,NA,All,25,2010,2009,NA,NA,954
State,NA,All,25,2010,2009,NA,NA,1342
State,NA,All,25,2010,2009,NA,NA,121
State,NA,All,25,2010,2009,NA,NA,1912
State,NA,All,25,2010,2009,NA,NA,654
State,NA,All,25,2010,2009,NA,NA,617
State,NA,All,25,2010,2009,NA,NA,2253
State,NA,All,25,2010,2009,NA,NA,195
State,NA,All,25,2010,2009,NA,NA,767
State,NA,All,25,2010,2009,NA,NA,138
State,NA,All,25,2010,2009,NA,NA,1088
State,NA,All,25,2010,2009,NA,NA,2916
State,NA,All,25,2010,2009,NA,NA,276
State,NA,All,25,2010,2009,NA,NA,101
State,NA,All,25,2010,2009,NA,NA,996
State,NA,All,25,2010,2009,NA,NA,903
State,NA,All,25,2010,2009,NA,NA,391
State,NA,All,25,2010,2009,NA,NA,869
State,NA,All,25,2010,2009,NA,NA,74
State,NA,All,26,2010,2009,NA,NA,821
State,NA,All,26,2010,2009,NA,NA,79
State,NA,All,26,2010,2009,NA,NA,903
State,NA,All,26,2010,2009,NA,NA,524
State,NA,All,26,2010,2009,NA,NA,4249
State,NA,All,26,2010,2009,NA,NA,569
State,NA,All,26,2010,2009,NA,NA,541
State,NA,All,26,2010,2009,NA,NA,134
State,NA,All,26,2010,2009,NA,NA,88
State,NA,All,26,2010,2009,NA,NA,3096
State,NA,All,26,2010,2009,NA,NA,1293
State,NA,All,26,2010,2009,NA,NA,169
State,NA,All,26,2010,2009,NA,NA,229
State,NA,All,26,2010,2009,NA,NA,1800
State,NA,All,26,2010,2009,NA,NA,1027
State,NA,All,26,2010,2009,NA,NA,475
State,NA,All,26,2010,2009,NA,NA,458
State,NA,All,26,2010,2009,NA,NA,784
State,NA,All,26,2010,2009,NA,NA,756
State,NA,All,26,2010,2009,NA,NA,202
State,NA,All,26,2010,2009,NA,NA,830
State,NA,All,26,2010,2009,NA,NA,903
State,NA,All,26,2010,2009,NA,NA,1604
State,NA,All,26,2010,2009,NA,NA,686
State,NA,All,26,2010,2009,NA,NA,517
State,NA,All,26,2010,2009,NA,NA,1011
State,NA,All,26,2010,2009,NA,NA,165
State,NA,All,26,2010,2009,NA,NA,279
State,NA,All,26,2010,2009,NA,NA,370
State,NA,All,26,2010,2009,NA,NA,159
State,NA,All,26,2010,2009,NA,NA,1303
State,NA,All,26,2010,2009,NA,NA,302
State,NA,All,26,2010,2009,NA,NA,1759
State,NA,All,26,2010,2009,NA,NA,939
State,NA,All,26,2010,2009,NA,NA,1489
State,NA,All,26,2010,2009,NA,NA,102
State,NA,All,26,2010,2009,NA,NA,1965
State,NA,All,26,2010,2009,NA,NA,652
State,NA,All,26,2010,2009,NA,NA,607
State,NA,All,26,2010,2009,NA,NA,2169
State,NA,All,26,2010,2009,NA,NA,155
State,NA,All,26,2010,2009,NA,NA,750
State,NA,All,26,2010,2009,NA,NA,121
State,NA,All,26,2010,2009,NA,NA,1126
State,NA,All,26,2010,2009,NA,NA,2946
State,NA,All,26,2010,2009,NA,NA,278
State,NA,All,26,2010,2009,NA,NA,93
State,NA,All,26,2010,2009,NA,NA,1047
State,NA,All,26,2010,2009,NA,NA,912
State,NA,All,26,2010,2009,NA,NA,397
State,NA,All,26,2010,2009,NA,NA,819
State,NA,All,26,2010,2009,NA,NA,78
State,NA,All,27,2010,2009,NA,NA,822
State,NA,All,27,2010,2009,NA,NA,78
State,NA,All,27,2010,2009,NA,NA,918
State,NA,All,27,2010,2009,NA,NA,544
State,NA,All,27,2010,2009,NA,NA,4246
State,NA,All,27,2010,2009,NA,NA,542
State,NA,All,27,2010,2009,NA,NA,509
State,NA,All,27,2010,2009,NA,NA,156
State,NA,All,27,2010,2009,NA,NA,90
State,NA,All,27,2010,2009,NA,NA,3218
State,NA,All,27,2010,2009,NA,NA,1291
State,NA,All,27,2010,2009,NA,NA,187
State,NA,All,27,2010,2009,NA,NA,210
State,NA,All,27,2010,2009,NA,NA,1840
State,NA,All,27,2010,2009,NA,NA,1030
State,NA,All,27,2010,2009,NA,NA,532
State,NA,All,27,2010,2009,NA,NA,460
State,NA,All,27,2010,2009,NA,NA,801
State,NA,All,27,2010,2009,NA,NA,727
State,NA,All,27,2010,2009,NA,NA,222
State,NA,All,27,2010,2009,NA,NA,764
State,NA,All,27,2010,2009,NA,NA,1007
State,NA,All,27,2010,2009,NA,NA,1690
State,NA,All,27,2010,2009,NA,NA,717
State,NA,All,27,2010,2009,NA,NA,570
State,NA,All,27,2010,2009,NA,NA,1014
State,NA,All,27,2010,2009,NA,NA,161
State,NA,All,27,2010,2009,NA,NA,280
State,NA,All,27,2010,2009,NA,NA,371
State,NA,All,27,2010,2009,NA,NA,177
State,NA,All,27,2010,2009,NA,NA,1266
State,NA,All,27,2010,2009,NA,NA,304
State,NA,All,27,2010,2009,NA,NA,1808
State,NA,All,27,2010,2009,NA,NA,1077
State,NA,All,27,2010,2009,NA,NA,1443
State,NA,All,27,2010,2009,NA,NA,102
State,NA,All,27,2010,2009,NA,NA,2078
State,NA,All,27,2010,2009,NA,NA,675
State,NA,All,27,2010,2009,NA,NA,577
State,NA,All,27,2010,2009,NA,NA,2297
State,NA,All,27,2010,2009,NA,NA,189
State,NA,All,27,2010,2009,NA,NA,758
State,NA,All,27,2010,2009,NA,NA,128
State,NA,All,27,2010,2009,NA,NA,1055
State,NA,All,27,2010,2009,NA,NA,2925
State,NA,All,27,2010,2009,NA,NA,301
State,NA,All,27,2010,2009,NA,NA,91
State,NA,All,27,2010,2009,NA,NA,1096
State,NA,All,27,2010,2009,NA,NA,998
State,NA,All,27,2010,2009,NA,NA,395
State,NA,All,27,2010,2009,NA,NA,834
State,NA,All,27,2010,2009,NA,NA,86
State,NA,All,28,2010,2009,NA,NA,885
State,NA,All,28,2010,2009,NA,NA,63
State,NA,All,28,2010,2009,NA,NA,887
State,NA,All,28,2010,2009,NA,NA,509
State,NA,All,28,2010,2009,NA,NA,4301
State,NA,All,28,2010,2009,NA,NA,575
State,NA,All,28,2010,2009,NA,NA,527
State,NA,All,28,2010,2009,NA,NA,124
State,NA,All,28,2010,2009,NA,NA,101
State,NA,All,28,2010,2009,NA,NA,3132
State,NA,All,28,2010,2009,NA,NA,1256
State,NA,All,28,2010,2009,NA,NA,175
State,NA,All,28,2010,2009,NA,NA,205
State,NA,All,28,2010,2009,NA,NA,1814
State,NA,All,28,2010,2009,NA,NA,1017
State,NA,All,28,2010,2009,NA,NA,495
State,NA,All,28,2010,2009,NA,NA,432
State,NA,All,28,2010,2009,NA,NA,701
State,NA,All,28,2010,2009,NA,NA,777
State,NA,All,28,2010,2009,NA,NA,205
State,NA,All,28,2010,2009,NA,NA,770
State,NA,All,28,2010,2009,NA,NA,880
State,NA,All,28,2010,2009,NA,NA,1618
State,NA,All,28,2010,2009,NA,NA,677
State,NA,All,28,2010,2009,NA,NA,536
State,NA,All,28,2010,2009,NA,NA,1001
State,NA,All,28,2010,2009,NA,NA,168
State,NA,All,28,2010,2009,NA,NA,308
State,NA,All,28,2010,2009,NA,NA,395
State,NA,All,28,2010,2009,NA,NA,182
State,NA,All,28,2010,2009,NA,NA,1241
State,NA,All,28,2010,2009,NA,NA,300
State,NA,All,28,2010,2009,NA,NA,1803
State,NA,All,28,2010,2009,NA,NA,933
State,NA,All,28,2010,2009,NA,NA,1447
State,NA,All,28,2010,2009,NA,NA,123
State,NA,All,28,2010,2009,NA,NA,2028
State,NA,All,28,2010,2009,NA,NA,742
State,NA,All,28,2010,2009,NA,NA,596
State,NA,All,28,2010,2009,NA,NA,2294
State,NA,All,28,2010,2009,NA,NA,172
State,NA,All,28,2010,2009,NA,NA,705
State,NA,All,28,2010,2009,NA,NA,132
State,NA,All,28,2010,2009,NA,NA,1023
State,NA,All,28,2010,2009,NA,NA,3041
State,NA,All,28,2010,2009,NA,NA,283
State,NA,All,28,2010,2009,NA,NA,77
State,NA,All,28,2010,2009,NA,NA,1056
State,NA,All,28,2010,2009,NA,NA,904
State,NA,All,28,2010,2009,NA,NA,361
State,NA,All,28,2010,2009,NA,NA,864
State,NA,All,28,2010,2009,NA,NA,86
State,NA,All,29,2010,2009,NA,NA,880
State,NA,All,29,2010,2009,NA,NA,80
State,NA,All,29,2010,2009,NA,NA,900
State,NA,All,29,2010,2009,NA,NA,543
State,NA,All,29,2010,2009,NA,NA,4260
State,NA,All,29,2010,2009,NA,NA,562
State,NA,All,29,2010,2009,NA,NA,510
State,NA,All,29,2010,2009,NA,NA,135
State,NA,All,29,2010,2009,NA,NA,76
State,NA,All,29,2010,2009,NA,NA,3117
State,NA,All,29,2010,2009,NA,NA,1347
State,NA,All,29,2010,2009,NA,NA,185
State,NA,All,29,2010,2009,NA,NA,217
State,NA,All,29,2010,2009,NA,NA,1788
State,NA,All,29,2010,2009,NA,NA,1017
State,NA,All,29,2010,2009,NA,NA,488
State,NA,All,29,2010,2009,NA,NA,413
State,NA,All,29,2010,2009,NA,NA,784
State,NA,All,29,2010,2009,NA,NA,703
State,NA,All,29,2010,2009,NA,NA,240
State,NA,All,29,2010,2009,NA,NA,768
State,NA,All,29,2010,2009,NA,NA,922
State,NA,All,29,2010,2009,NA,NA,1528
State,NA,All,29,2010,2009,NA,NA,649
State,NA,All,29,2010,2009,NA,NA,509
State,NA,All,29,2010,2009,NA,NA,1044
State,NA,All,29,2010,2009,NA,NA,163
State,NA,All,29,2010,2009,NA,NA,279
State,NA,All,29,2010,2009,NA,NA,394
State,NA,All,29,2010,2009,NA,NA,161
State,NA,All,29,2010,2009,NA,NA,1216
State,NA,All,29,2010,2009,NA,NA,297
State,NA,All,29,2010,2009,NA,NA,1746
State,NA,All,29,2010,2009,NA,NA,984
State,NA,All,29,2010,2009,NA,NA,1339
State,NA,All,29,2010,2009,NA,NA,108
State,NA,All,29,2010,2009,NA,NA,1915
State,NA,All,29,2010,2009,NA,NA,716
State,NA,All,29,2010,2009,NA,NA,609
State,NA,All,29,2010,2009,NA,NA,2240
State,NA,All,29,2010,2009,NA,NA,184
State,NA,All,29,2010,2009,NA,NA,698
State,NA,All,29,2010,2009,NA,NA,150
State,NA,All,29,2010,2009,NA,NA,1157
State,NA,All,29,2010,2009,NA,NA,3010
State,NA,All,29,2010,2009,NA,NA,288
State,NA,All,29,2010,2009,NA,NA,82
State,NA,All,29,2010,2009,NA,NA,1083
State,NA,All,29,2010,2009,NA,NA,884
State,NA,All,29,2010,2009,NA,NA,401
State,NA,All,29,2010,2009,NA,NA,831
State,NA,All,29,2010,2009,NA,NA,94
State,NA,All,30,2010,2009,NA,NA,856
State,NA,All,30,2010,2009,NA,NA,74
State,NA,All,30,2010,2009,NA,NA,843
State,NA,All,30,2010,2009,NA,NA,560
State,NA,All,30,2010,2009,NA,NA,4122
State,NA,All,30,2010,2009,NA,NA,595
State,NA,All,30,2010,2009,NA,NA,499
State,NA,All,30,2010,2009,NA,NA,129
State,NA,All,30,2010,2009,NA,NA,81
State,NA,All,30,2010,2009,NA,NA,3171
State,NA,All,30,2010,2009,NA,NA,1238
State,NA,All,30,2010,2009,NA,NA,188
State,NA,All,30,2010,2009,NA,NA,187
State,NA,All,30,2010,2009,NA,NA,1804
State,NA,All,30,2010,2009,NA,NA,1063
State,NA,All,30,2010,2009,NA,NA,501
State,NA,All,30,2010,2009,NA,NA,456
State,NA,All,30,2010,2009,NA,NA,749
State,NA,All,30,2010,2009,NA,NA,688
State,NA,All,30,2010,2009,NA,NA,212
State,NA,All,30,2010,2009,NA,NA,824
State,NA,All,30,2010,2009,NA,NA,928
State,NA,All,30,2010,2009,NA,NA,1617
State,NA,All,30,2010,2009,NA,NA,746
State,NA,All,30,2010,2009,NA,NA,496
State,NA,All,30,2010,2009,NA,NA,966
State,NA,All,30,2010,2009,NA,NA,182
State,NA,All,30,2010,2009,NA,NA,282
State,NA,All,30,2010,2009,NA,NA,363
State,NA,All,30,2010,2009,NA,NA,206
State,NA,All,30,2010,2009,NA,NA,1241
State,NA,All,30,2010,2009,NA,NA,277
State,NA,All,30,2010,2009,NA,NA,1654
State,NA,All,30,2010,2009,NA,NA,934
State,NA,All,30,2010,2009,NA,NA,1390
State,NA,All,30,2010,2009,NA,NA,78
State,NA,All,30,2010,2009,NA,NA,1944
State,NA,All,30,2010,2009,NA,NA,699
State,NA,All,30,2010,2009,NA,NA,574
State,NA,All,30,2010,2009,NA,NA,2251
State,NA,All,30,2010,2009,NA,NA,156
State,NA,All,30,2010,2009,NA,NA,727
State,NA,All,30,2010,2009,NA,NA,126
State,NA,All,30,2010,2009,NA,NA,1086
State,NA,All,30,2010,2009,NA,NA,2995
State,NA,All,30,2010,2009,NA,NA,256
State,NA,All,30,2010,2009,NA,NA,96
State,NA,All,30,2010,2009,NA,NA,1060
State,NA,All,30,2010,2009,NA,NA,857
State,NA,All,30,2010,2009,NA,NA,397
State,NA,All,30,2010,2009,NA,NA,837
State,NA,All,30,2010,2009,NA,NA,89
State,NA,All,31,2010,2009,NA,NA,922
State,NA,All,31,2010,2009,NA,NA,73
State,NA,All,31,2010,2009,NA,NA,881
State,NA,All,31,2010,2009,NA,NA,531
State,NA,All,31,2010,2009,NA,NA,4149
State,NA,All,31,2010,2009,NA,NA,543
State,NA,All,31,2010,2009,NA,NA,522
State,NA,All,31,2010,2009,NA,NA,163
State,NA,All,31,2010,2009,NA,NA,88
State,NA,All,31,2010,2009,NA,NA,3222
State,NA,All,31,2010,2009,NA,NA,1280
State,NA,All,31,2010,2009,NA,NA,164
State,NA,All,31,2010,2009,NA,NA,204
State,NA,All,31,2010,2009,NA,NA,1865
State,NA,All,31,2010,2009,NA,NA,975
State,NA,All,31,2010,2009,NA,NA,457
State,NA,All,31,2010,2009,NA,NA,433
State,NA,All,31,2010,2009,NA,NA,760
State,NA,All,31,2010,2009,NA,NA,773
State,NA,All,31,2010,2009,NA,NA,225
State,NA,All,31,2010,2009,NA,NA,812
State,NA,All,31,2010,2009,NA,NA,966
State,NA,All,31,2010,2009,NA,NA,1663
State,NA,All,31,2010,2009,NA,NA,669
State,NA,All,31,2010,2009,NA,NA,558
State,NA,All,31,2010,2009,NA,NA,1013
State,NA,All,31,2010,2009,NA,NA,172
State,NA,All,31,2010,2009,NA,NA,263
State,NA,All,31,2010,2009,NA,NA,365
State,NA,All,31,2010,2009,NA,NA,202
State,NA,All,31,2010,2009,NA,NA,1237
State,NA,All,31,2010,2009,NA,NA,262
State,NA,All,31,2010,2009,NA,NA,1644
State,NA,All,31,2010,2009,NA,NA,895
State,NA,All,31,2010,2009,NA,NA,1432
State,NA,All,31,2010,2009,NA,NA,89
State,NA,All,31,2010,2009,NA,NA,2005
State,NA,All,31,2010,2009,NA,NA,703
State,NA,All,31,2010,2009,NA,NA,570
State,NA,All,31,2010,2009,NA,NA,2222
State,NA,All,31,2010,2009,NA,NA,160
State,NA,All,31,2010,2009,NA,NA,806
State,NA,All,31,2010,2009,NA,NA,130
State,NA,All,31,2010,2009,NA,NA,1027
State,NA,All,31,2010,2009,NA,NA,3060
State,NA,All,31,2010,2009,NA,NA,260
State,NA,All,31,2010,2009,NA,NA,100
State,NA,All,31,2010,2009,NA,NA,1029
State,NA,All,31,2010,2009,NA,NA,897
State,NA,All,31,2010,2009,NA,NA,394
State,NA,All,31,2010,2009,NA,NA,872
State,NA,All,31,2010,2009,NA,NA,86
State,NA,All,32,2010,2009,NA,NA,914
State,NA,All,32,2010,2009,NA,NA,79
State,NA,All,32,2010,2009,NA,NA,822
State,NA,All,32,2010,2009,NA,NA,515
State,NA,All,32,2010,2009,NA,NA,4157
State,NA,All,32,2010,2009,NA,NA,572
State,NA,All,32,2010,2009,NA,NA,470
State,NA,All,32,2010,2009,NA,NA,140
State,NA,All,32,2010,2009,NA,NA,64
State,NA,All,32,2010,2009,NA,NA,3041
State,NA,All,32,2010,2009,NA,NA,1284
State,NA,All,32,2010,2009,NA,NA,173
State,NA,All,32,2010,2009,NA,NA,206
State,NA,All,32,2010,2009,NA,NA,1812
State,NA,All,32,2010,2009,NA,NA,1073
State,NA,All,32,2010,2009,NA,NA,507
State,NA,All,32,2010,2009,NA,NA,434
State,NA,All,32,2010,2009,NA,NA,754
State,NA,All,32,2010,2009,NA,NA,742
State,NA,All,32,2010,2009,NA,NA,229
State,NA,All,32,2010,2009,NA,NA,778
State,NA,All,32,2010,2009,NA,NA,912
State,NA,All,32,2010,2009,NA,NA,1607
State,NA,All,32,2010,2009,NA,NA,662
State,NA,All,32,2010,2009,NA,NA,551
State,NA,All,32,2010,2009,NA,NA,965
State,NA,All,32,2010,2009,NA,NA,163
State,NA,All,32,2010,2009,NA,NA,251
State,NA,All,32,2010,2009,NA,NA,367
State,NA,All,32,2010,2009,NA,NA,176
State,NA,All,32,2010,2009,NA,NA,1232
State,NA,All,32,2010,2009,NA,NA,277
State,NA,All,32,2010,2009,NA,NA,1720
State,NA,All,32,2010,2009,NA,NA,923
State,NA,All,32,2010,2009,NA,NA,1505
State,NA,All,32,2010,2009,NA,NA,110
State,NA,All,32,2010,2009,NA,NA,1945
State,NA,All,32,2010,2009,NA,NA,671
State,NA,All,32,2010,2009,NA,NA,613
State,NA,All,32,2010,2009,NA,NA,2244
State,NA,All,32,2010,2009,NA,NA,157
State,NA,All,32,2010,2009,NA,NA,724
State,NA,All,32,2010,2009,NA,NA,123
State,NA,All,32,2010,2009,NA,NA,1104
State,NA,All,32,2010,2009,NA,NA,3089
State,NA,All,32,2010,2009,NA,NA,280
State,NA,All,32,2010,2009,NA,NA,74
State,NA,All,32,2010,2009,NA,NA,1060
State,NA,All,32,2010,2009,NA,NA,849
State,NA,All,32,2010,2009,NA,NA,416
State,NA,All,32,2010,2009,NA,NA,863
State,NA,All,32,2010,2009,NA,NA,70
State,NA,All,33,2010,2009,NA,NA,838
State,NA,All,33,2010,2009,NA,NA,69
State,NA,All,33,2010,2009,NA,NA,875
State,NA,All,33,2010,2009,NA,NA,513
State,NA,All,33,2010,2009,NA,NA,4276
State,NA,All,33,2010,2009,NA,NA,526
State,NA,All,33,2010,2009,NA,NA,496
State,NA,All,33,2010,2009,NA,NA,126
State,NA,All,33,2010,2009,NA,NA,84
State,NA,All,33,2010,2009,NA,NA,3112
State,NA,All,33,2010,2009,NA,NA,1260
State,NA,All,33,2010,2009,NA,NA,169
State,NA,All,33,2010,2009,NA,NA,192
State,NA,All,33,2010,2009,NA,NA,1910
State,NA,All,33,2010,2009,NA,NA,1032
State,NA,All,33,2010,2009,NA,NA,506
State,NA,All,33,2010,2009,NA,NA,444
State,NA,All,33,2010,2009,NA,NA,709
State,NA,All,33,2010,2009,NA,NA,681
State,NA,All,33,2010,2009,NA,NA,220
State,NA,All,33,2010,2009,NA,NA,780
State,NA,All,33,2010,2009,NA,NA,973
State,NA,All,33,2010,2009,NA,NA,1612
State,NA,All,33,2010,2009,NA,NA,720
State,NA,All,33,2010,2009,NA,NA,491
State,NA,All,33,2010,2009,NA,NA,1002
State,NA,All,33,2010,2009,NA,NA,157
State,NA,All,33,2010,2009,NA,NA,268
State,NA,All,33,2010,2009,NA,NA,369
State,NA,All,33,2010,2009,NA,NA,201
State,NA,All,33,2010,2009,NA,NA,1186
State,NA,All,33,2010,2009,NA,NA,268
State,NA,All,33,2010,2009,NA,NA,1645
State,NA,All,33,2010,2009,NA,NA,908
State,NA,All,33,2010,2009,NA,NA,1382
State,NA,All,33,2010,2009,NA,NA,95
State,NA,All,33,2010,2009,NA,NA,2043
State,NA,All,33,2010,2009,NA,NA,701
State,NA,All,33,2010,2009,NA,NA,550
State,NA,All,33,2010,2009,NA,NA,2218
State,NA,All,33,2010,2009,NA,NA,184
State,NA,All,33,2010,2009,NA,NA,723
State,NA,All,33,2010,2009,NA,NA,130
State,NA,All,33,2010,2009,NA,NA,1046
State,NA,All,33,2010,2009,NA,NA,3184
State,NA,All,33,2010,2009,NA,NA,269
State,NA,All,33,2010,2009,NA,NA,96
State,NA,All,33,2010,2009,NA,NA,1015
State,NA,All,33,2010,2009,NA,NA,921
State,NA,All,33,2010,2009,NA,NA,355
State,NA,All,33,2010,2009,NA,NA,862
State,NA,All,33,2010,2009,NA,NA,69
State,NA,All,34,2010,2009,NA,NA,856
State,NA,All,34,2010,2009,NA,NA,76
State,NA,All,34,2010,2009,NA,NA,881
State,NA,All,34,2010,2009,NA,NA,512
State,NA,All,34,2010,2009,NA,NA,4316
State,NA,All,34,2010,2009,NA,NA,552
State,NA,All,34,2010,2009,NA,NA,493
State,NA,All,34,2010,2009,NA,NA,145
State,NA,All,34,2010,2009,NA,NA,94
State,NA,All,34,2010,2009,NA,NA,3139
State,NA,All,34,2010,2009,NA,NA,1299
State,NA,All,34,2010,2009,NA,NA,177
State,NA,All,34,2010,2009,NA,NA,220
State,NA,All,34,2010,2009,NA,NA,1827
State,NA,All,34,2010,2009,NA,NA,1061
State,NA,All,34,2010,2009,NA,NA,460
State,NA,All,34,2010,2009,NA,NA,456
State,NA,All,34,2010,2009,NA,NA,746
State,NA,All,34,2010,2009,NA,NA,715
State,NA,All,34,2010,2009,NA,NA,205
State,NA,All,34,2010,2009,NA,NA,782
State,NA,All,34,2010,2009,NA,NA,940
State,NA,All,34,2010,2009,NA,NA,1571
State,NA,All,34,2010,2009,NA,NA,687
State,NA,All,34,2010,2009,NA,NA,522
State,NA,All,34,2010,2009,NA,NA,955
State,NA,All,34,2010,2009,NA,NA,156
State,NA,All,34,2010,2009,NA,NA,241
State,NA,All,34,2010,2009,NA,NA,389
State,NA,All,34,2010,2009,NA,NA,194
State,NA,All,34,2010,2009,NA,NA,1283
State,NA,All,34,2010,2009,NA,NA,294
State,NA,All,34,2010,2009,NA,NA,1651
State,NA,All,34,2010,2009,NA,NA,936
State,NA,All,34,2010,2009,NA,NA,1433
State,NA,All,34,2010,2009,NA,NA,111
State,NA,All,34,2010,2009,NA,NA,1977
State,NA,All,34,2010,2009,NA,NA,646
State,NA,All,34,2010,2009,NA,NA,560
State,NA,All,34,2010,2009,NA,NA,2125
State,NA,All,34,2010,2009,NA,NA,157
State,NA,All,34,2010,2009,NA,NA,670
State,NA,All,34,2010,2009,NA,NA,135
State,NA,All,34,2010,2009,NA,NA,1091
State,NA,All,34,2010,2009,NA,NA,2998
State,NA,All,34,2010,2009,NA,NA,270
State,NA,All,34,2010,2009,NA,NA,89
State,NA,All,34,2010,2009,NA,NA,1069
State,NA,All,34,2010,2009,NA,NA,901
State,NA,All,34,2010,2009,NA,NA,386
State,NA,All,34,2010,2009,NA,NA,850
State,NA,All,34,2010,2009,NA,NA,101
State,NA,All,35,2010,2009,NA,NA,858
State,NA,All,35,2010,2009,NA,NA,79
State,NA,All,35,2010,2009,NA,NA,872
State,NA,All,35,2010,2009,NA,NA,495
State,NA,All,35,2010,2009,NA,NA,4209
State,NA,All,35,2010,2009,NA,NA,616
State,NA,All,35,2010,2009,NA,NA,532
State,NA,All,35,2010,2009,NA,NA,142
State,NA,All,35,2010,2009,NA,NA,73
State,NA,All,35,2010,2009,NA,NA,3139
State,NA,All,35,2010,2009,NA,NA,1243
State,NA,All,35,2010,2009,NA,NA,189
State,NA,All,35,2010,2009,NA,NA,214
State,NA,All,35,2010,2009,NA,NA,1837
State,NA,All,35,2010,2009,NA,NA,1035
State,NA,All,35,2010,2009,NA,NA,541
State,NA,All,35,2010,2009,NA,NA,430
State,NA,All,35,2010,2009,NA,NA,771
State,NA,All,35,2010,2009,NA,NA,708
State,NA,All,35,2010,2009,NA,NA,211
State,NA,All,35,2010,2009,NA,NA,759
